#the number of emitters: 29213
#amplitude(photoelectrons), x0(pixels), y0(pixels), simga_x(pixels), sigma_y(pixels), background(photoelectrons), z_position(pixels), quality, CNR, localization_precision_x(pixels), localization_precision_y(pixels), localization_precision_z(pixels), correlation_coefficient, frame
15.428622 423.869394 183.216063 1.118097 1.118097 7.452838 0.000000 4.804893 10.744067 0.259541 0.259541 0.000000 0.742211 872
6.852480 399.761106 227.962728 1.118097 1.118097 5.967864 0.000000 2.150552 4.808781 0.483385 0.483385 0.000000 0.602479 872
12.628446 358.725987 425.044133 1.118097 1.118097 5.098716 0.000000 3.202489 6.686149 0.270557 0.270557 0.000000 0.754045 872
4.372925 431.612571 448.176334 1.118097 1.118097 5.621613 0.000000 1.558990 3.414093 0.709587 0.709587 0.000000 0.427349 872
4.568696 431.259470 448.607284 1.118097 1.118097 5.502518 0.000000 1.536780 3.289777 0.675430 0.675430 0.000000 0.411589 872
4.114212 492.273675 4.212128 1.118097 1.118097 5.419439 0.000000 1.461650 3.165548 0.739147 0.739147 0.000000 0.401124 873
6.352591 501.893771 20.341761 1.118097 1.118097 5.836062 0.000000 2.289338 5.119115 0.512782 0.512782 0.000000 0.514064 873
22.651459 147.978109 72.356824 1.118097 1.118097 7.377006 0.000000 6.098554 13.636781 0.189255 0.189255 0.000000 0.822615 873
6.738688 365.646952 141.272530 1.118097 1.118097 5.698162 0.000000 1.925225 4.216125 0.481835 0.481835 0.000000 0.527585 873
14.896295 424.263047 182.289558 1.118097 1.118097 6.733561 0.000000 4.815658 10.768139 0.258364 0.258364 0.000000 0.742100 873
8.914899 400.376015 228.177886 1.118097 1.118097 6.248740 0.000000 2.426247 5.313333 0.389852 0.389852 0.000000 0.570596 873
4.516131 434.246858 452.715551 1.118097 1.118097 5.656075 0.000000 1.924354 4.259295 0.690594 0.690594 0.000000 0.380413 873
6.140037 157.789135 464.303664 1.118097 1.118097 5.690581 0.000000 2.158087 4.776631 0.523413 0.523413 0.000000 0.497610 873
6.396497 157.758302 464.409187 1.118097 1.118097 5.502677 0.000000 1.402888 3.038287 0.497904 0.497904 0.000000 0.527463 873
5.878038 491.896000 4.622514 1.118097 1.118097 5.422136 0.000000 1.653119 3.538823 0.533945 0.533945 0.000000 0.510760 874
8.377773 501.472640 19.984851 1.118097 1.118097 5.532411 0.000000 2.346665 5.247303 0.393338 0.393338 0.000000 0.644814 874
11.772442 145.411106 78.465378 1.118097 1.118097 6.051021 0.000000 2.999822 6.343851 0.303464 0.303464 0.000000 0.703619 874
17.988247 148.257671 72.627679 1.118097 1.118097 6.854064 0.000000 4.352286 9.732007 0.222622 0.222622 0.000000 0.785866 874
4.835575 365.380267 141.238294 1.118097 1.118097 5.074228 0.000000 1.404464 3.006528 0.620145 0.620145 0.000000 0.417780 874
4.359973 69.829003 162.114483 1.118097 1.118097 5.722135 0.000000 1.488357 3.223389 0.716896 0.716896 0.000000 0.374072 874
7.732800 400.951474 204.482604 1.118097 1.118097 5.391214 0.000000 2.152725 4.714335 0.417752 0.417752 0.000000 0.564642 874
12.783450 424.136501 182.450576 1.118097 1.118097 6.512640 0.000000 3.899121 8.630172 0.290332 0.290332 0.000000 0.711085 874
8.637196 400.241067 228.194024 1.118097 1.118097 5.933976 0.000000 2.384108 5.331026 0.393114 0.393114 0.000000 0.635858 874
10.204612 287.926807 237.456983 1.118097 1.118097 5.371908 0.000000 2.775062 6.205228 0.328637 0.328637 0.000000 0.634793 874
4.846356 156.672372 463.628449 1.118097 1.118097 5.752530 0.000000 1.621810 3.471802 0.651815 0.651815 0.000000 0.425540 874
4.416913 156.937705 464.188577 1.118097 1.118097 5.860505 0.000000 1.425137 3.086471 0.715570 0.715570 0.000000 0.403351 874
5.235245 492.507283 3.781565 1.118097 1.118097 4.799406 0.000000 1.540531 3.257826 0.564383 0.564383 0.000000 0.484877 875
6.349312 501.722151 20.812785 1.118097 1.118097 5.395881 0.000000 1.787372 3.870977 0.497365 0.497365 0.000000 0.502177 875
14.471725 148.080522 72.221306 1.118097 1.118097 6.503313 0.000000 3.482060 7.707065 0.261620 0.261620 0.000000 0.740774 875
5.258642 366.369621 141.203972 1.118097 1.118097 5.993673 0.000000 2.072933 4.588156 0.615264 0.615264 0.000000 0.446734 875
6.817655 68.292186 161.180066 1.118097 1.118097 6.283162 0.000000 2.474097 5.532249 0.495608 0.495608 0.000000 0.568598 875
11.433170 423.923125 182.554197 1.118097 1.118097 6.118102 0.000000 3.351956 7.340578 0.312248 0.312248 0.000000 0.722088 875
12.158233 400.785645 205.085129 1.118097 1.118097 5.436093 0.000000 3.075860 6.807998 0.284954 0.284954 0.000000 0.745238 875
10.639483 400.851702 205.030957 1.118097 1.118097 6.121957 0.000000 1.759761 3.674026 0.332050 0.332050 0.000000 0.674056 875
7.146424 287.949678 236.848631 1.118097 1.118097 5.206104 0.000000 1.957885 4.333512 0.441794 0.441794 0.000000 0.584614 875
5.171562 410.660302 232.173437 1.118097 1.118097 5.292329 0.000000 1.442749 3.124615 0.593558 0.593558 0.000000 0.437862 875
5.051428 400.459874 229.478418 1.118097 1.118097 5.914711 0.000000 1.913600 4.190666 0.634825 0.634825 0.000000 0.455577 875
4.297791 404.959153 210.584832 1.118097 1.118097 5.833189 0.000000 1.458054 3.157761 0.732452 0.732452 0.000000 0.352635 875
5.849795 157.619006 464.214548 1.118097 1.118097 5.399097 0.000000 1.915606 4.239932 0.535352 0.535352 0.000000 0.552499 875
4.837885 430.309964 449.082999 1.118097 1.118097 5.445993 0.000000 1.579633 3.381512 0.638167 0.638167 0.000000 0.425593 875
5.832415 144.154003 489.683946 1.118097 1.118097 4.547633 0.000000 1.498663 3.043100 0.501875 0.501875 0.000000 0.505605 875
4.524351 502.316302 21.249997 1.118097 1.118097 5.547544 0.000000 1.790698 3.963466 0.683845 0.683845 0.000000 0.398613 876
11.528292 147.810333 72.676659 1.118097 1.118097 6.828069 0.000000 3.354924 7.347078 0.322302 0.322302 0.000000 0.688549 876
4.558467 447.620665 166.371459 1.118097 1.118097 5.727302 0.000000 1.505373 3.296675 0.688302 0.688302 0.000000 0.446060 876
11.714734 401.131218 205.275817 1.118097 1.118097 5.725925 0.000000 3.473393 7.687883 0.299041 0.299041 0.000000 0.654543 876
7.745638 288.002346 237.076983 1.118097 1.118097 6.009347 0.000000 2.487137 5.561407 0.434669 0.434669 0.000000 0.612773 876
3.612250 401.112699 227.888509 1.118097 1.118097 5.787752 0.000000 1.519883 3.253605 0.858229 0.858229 0.000000 0.344605 876
4.714714 421.693177 436.087807 1.118097 1.118097 5.812205 0.000000 1.724933 3.857067 0.671415 0.671415 0.000000 0.389678 876
4.251875 429.197406 449.888451 1.118097 1.118097 5.573429 0.000000 1.494216 3.272242 0.725574 0.725574 0.000000 0.408831 876
3.745552 158.290105 463.805012 1.118097 1.118097 5.646009 0.000000 1.646699 3.606170 0.820763 0.820763 0.000000 0.371468 876
7.617049 492.672306 3.951825 1.118097 1.118097 4.703096 0.000000 1.560061 3.378681 0.402496 0.402496 0.000000 0.617678 877
16.909684 147.930161 72.896514 1.118097 1.118097 6.935527 0.000000 4.594270 10.061169 0.234982 0.234982 0.000000 0.779599 877
8.496304 68.689508 161.217680 1.118097 1.118097 5.625314 0.000000 2.006111 4.393260 0.390960 0.390960 0.000000 0.685746 877
7.871009 400.958982 205.572227 1.118097 1.118097 6.104239 0.000000 2.139857 4.686156 0.431129 0.431129 0.000000 0.601147 877
5.994660 400.638732 228.107368 1.118097 1.118097 5.429338 0.000000 1.612227 3.451287 0.524886 0.524886 0.000000 0.478484 877
6.984073 5.247045 221.735307 1.118097 1.118097 6.233050 0.000000 1.869557 4.048969 0.483457 0.483457 0.000000 0.491240 877
5.930932 400.643688 228.120277 1.118097 1.118097 5.458668 0.000000 1.537785 3.367654 0.531084 0.531084 0.000000 0.479924 877
4.994955 287.746281 237.589857 1.118097 1.118097 5.474517 0.000000 1.797730 3.848391 0.621160 0.621160 0.000000 0.461320 877
4.759073 412.373990 231.922081 1.118097 1.118097 5.831833 0.000000 1.555551 3.443000 0.666599 0.666599 0.000000 0.458700 877
6.798574 422.469827 435.547404 1.118097 1.118097 5.342291 0.000000 1.985207 4.299436 0.466239 0.466239 0.000000 0.563261 877
5.941216 158.055955 464.224112 1.118097 1.118097 5.162177 0.000000 1.480712 3.169753 0.518657 0.518657 0.000000 0.544793 877
4.972586 158.040324 464.407507 1.118097 1.118097 5.696099 0.000000 1.662405 3.679506 0.634030 0.634030 0.000000 0.434456 877
4.984735 143.893859 490.752416 1.118097 1.118097 4.543056 0.000000 1.416845 3.068513 0.577043 0.577043 0.000000 0.531596 877
10.832443 500.270948 20.836731 1.118097 1.118097 6.214511 0.000000 3.423122 7.654332 0.328732 0.328732 0.000000 0.693559 878
9.769660 148.306166 72.510335 1.118097 1.118097 6.615387 0.000000 2.722505 6.087705 0.367640 0.367640 0.000000 0.668217 878
9.348262 274.763232 88.500768 1.118097 1.118097 5.469169 0.000000 2.437695 5.395507 0.356344 0.356344 0.000000 0.693415 878
11.392472 365.644116 141.647208 1.118097 1.118097 6.717678 0.000000 3.822880 8.371874 0.323702 0.323702 0.000000 0.658118 878
5.822276 66.578790 162.139426 1.118097 1.118097 5.820851 0.000000 1.648572 3.486305 0.554134 0.554134 0.000000 0.469735 878
3.739187 445.571257 166.314140 1.118097 1.118097 5.672191 0.000000 1.550344 3.357638 0.823715 0.823715 0.000000 0.310571 878
3.408172 447.598013 163.752211 1.118097 1.118097 5.317975 0.000000 1.460485 3.008259 0.873414 0.873414 0.000000 0.311504 878
5.697696 66.478996 162.148014 1.118097 1.118097 5.937229 0.000000 1.458780 3.122803 0.569675 0.569675 0.000000 0.433024 878
9.302690 400.915689 205.243162 1.118097 1.118097 5.769794 0.000000 2.954045 6.605445 0.364804 0.364804 0.000000 0.637399 878
4.277356 4.632015 220.749758 1.118097 1.118097 6.392835 0.000000 1.563076 3.459657 0.765217 0.765217 0.000000 0.406968 878
7.464954 400.863369 227.449680 1.118097 1.118097 5.888771 0.000000 1.989084 4.447727 0.445609 0.445609 0.000000 0.626745 878
4.289696 55.439031 216.526142 1.118097 1.118097 5.801504 0.000000 1.464188 3.171047 0.732030 0.732030 0.000000 0.364633 878
4.548291 422.149945 435.805480 1.118097 1.118097 5.586983 0.000000 1.614213 3.495960 0.682560 0.682560 0.000000 0.429926 878
5.335075 157.921069 464.892177 1.118097 1.118097 5.431770 0.000000 1.648606 3.529163 0.583176 0.583176 0.000000 0.451641 878
3.826852 134.829733 21.439369 1.118097 1.118097 4.939888 0.000000 1.732676 3.518273 0.759848 0.759848 0.000000 0.359544 879
10.587104 501.622647 20.458473 1.118097 1.118097 5.703126 0.000000 2.994278 6.695410 0.325237 0.325237 0.000000 0.733032 879
15.187049 148.096534 72.750842 1.118097 1.118097 6.289749 0.000000 3.663489 8.191811 0.248719 0.248719 0.000000 0.757753 879
6.898128 274.759143 88.254914 1.118097 1.118097 4.960906 0.000000 1.702846 3.507466 0.447492 0.447492 0.000000 0.532161 879
6.131833 274.660148 88.274409 1.118097 1.118097 5.361398 0.000000 1.864284 4.037548 0.511798 0.511798 0.000000 0.465682 879
9.896988 365.661046 141.628062 1.118097 1.118097 5.730339 0.000000 2.738877 6.124315 0.345044 0.345044 0.000000 0.722209 879
5.744444 68.160373 161.954493 1.118097 1.118097 5.636419 0.000000 1.755322 3.801566 0.553665 0.553665 0.000000 0.462034 879
5.944696 445.416867 167.397980 1.118097 1.118097 5.252213 0.000000 1.733864 3.755092 0.521934 0.521934 0.000000 0.450695 879
8.598421 400.859551 204.628804 1.118097 1.118097 5.469929 0.000000 2.348030 5.197045 0.382969 0.382969 0.000000 0.608286 879
4.332537 54.506121 216.248373 1.118097 1.118097 5.683206 0.000000 1.412000 3.125269 0.719005 0.719005 0.000000 0.358722 879
5.230643 429.432362 448.522276 1.118097 1.118097 5.599432 0.000000 1.439773 3.118169 0.601158 0.601158 0.000000 0.447831 879
4.369235 429.500994 448.863631 1.118097 1.118097 6.095898 0.000000 1.808955 4.003876 0.735044 0.735044 0.000000 0.344935 879
6.270179 500.521349 19.999386 1.118097 1.118097 5.412919 0.000000 1.945831 4.214158 0.503586 0.503586 0.000000 0.538875 880
6.125102 447.154269 30.917143 1.118097 1.118097 4.580817 0.000000 1.716902 3.536418 0.481987 0.481987 0.000000 0.574108 880
11.473804 148.019598 72.341226 1.118097 1.118097 6.717110 0.000000 3.397392 7.596799 0.321723 0.321723 0.000000 0.691976 880
4.195546 194.631085 135.548312 1.118097 1.118097 5.921283 0.000000 1.369422 3.031028 0.753810 0.753810 0.000000 0.349907 880
4.713091 68.034838 162.311070 1.118097 1.118097 6.012334 0.000000 1.552349 3.399548 0.681275 0.681275 0.000000 0.407900 880
9.569854 401.025763 204.926596 1.118097 1.118097 5.795293 0.000000 2.658827 5.945319 0.356579 0.356579 0.000000 0.646388 880
5.283193 55.726795 215.931469 1.118097 1.118097 5.444080 0.000000 1.444096 3.162482 0.588909 0.588909 0.000000 0.470103 880
7.154929 195.507631 262.407774 1.118097 1.118097 5.775928 0.000000 1.711577 3.788343 0.459237 0.459237 0.000000 0.592780 880
5.180333 205.674111 413.707719 1.118097 1.118097 5.360045 0.000000 1.710879 3.705314 0.595723 0.595723 0.000000 0.419167 880
4.658611 422.383572 437.590668 1.118097 1.118097 5.469073 0.000000 1.548805 3.428070 0.661770 0.661770 0.000000 0.409856 880
5.864072 158.077614 463.387234 1.118097 1.118097 5.343204 0.000000 1.727119 3.652412 0.531972 0.531972 0.000000 0.446848 880
4.140635 430.797785 449.067735 1.118097 1.118097 6.126159 0.000000 1.712920 3.830206 0.774354 0.774354 0.000000 0.374712 880
4.409493 429.836443 450.331895 1.118097 1.118097 5.926840 0.000000 1.474015 3.228002 0.720123 0.720123 0.000000 0.413019 880
6.643270 500.748798 19.992699 1.118097 1.118097 6.349545 0.000000 2.374469 5.309474 0.509440 0.509440 0.000000 0.486094 881
11.747671 147.984941 72.727723 1.118097 1.118097 6.781483 0.000000 3.566102 7.893081 0.316363 0.316363 0.000000 0.619835 881
6.376179 365.331673 141.665733 1.118097 1.118097 5.309230 0.000000 1.847131 3.954145 0.492370 0.492370 0.000000 0.569964 881
7.554073 401.358525 204.586444 1.118097 1.118097 5.770044 0.000000 2.266982 5.017657 0.437523 0.437523 0.000000 0.555717 881
5.387095 16.921164 219.312840 1.118097 1.118097 6.014979 0.000000 1.530665 3.276688 0.602726 0.602726 0.000000 0.478909 881
6.455499 5.558501 221.115312 1.118097 1.118097 6.522420 0.000000 2.012645 4.500411 0.528513 0.528513 0.000000 0.573571 881
6.606081 429.684633 449.357853 1.118097 1.118097 5.606232 0.000000 1.905528 4.217626 0.487335 0.487335 0.000000 0.595596 881
7.944048 501.893397 20.360474 1.118097 1.118097 5.702327 0.000000 2.505566 5.545730 0.416698 0.416698 0.000000 0.606686 882
6.539693 147.481995 72.062761 1.118097 1.118097 6.102605 0.000000 1.577580 3.377119 0.508555 0.508555 0.000000 0.556662 882
6.531403 147.596499 72.108695 1.118097 1.118097 6.165893 0.000000 1.979439 4.237375 0.511242 0.511242 0.000000 0.508793 882
10.228212 401.415683 205.325613 1.118097 1.118097 5.699843 0.000000 2.796155 6.123407 0.334846 0.334846 0.000000 0.631492 882
4.362572 55.875241 216.662797 1.118097 1.118097 5.837963 0.000000 1.483137 3.174945 0.722627 0.722627 0.000000 0.357876 882
7.779414 17.134542 219.206140 1.118097 1.118097 5.917978 0.000000 1.874917 4.105953 0.430468 0.430468 0.000000 0.562526 882
5.404558 401.091270 227.297136 1.118097 1.118097 5.582656 0.000000 1.554158 3.365897 0.582835 0.582835 0.000000 0.469173 882
7.804305 17.200256 219.208944 1.118097 1.118097 5.916066 0.000000 1.980577 4.135043 0.429203 0.429203 0.000000 0.572057 882
5.191062 6.377448 220.057380 1.118097 1.118097 6.051501 0.000000 1.562595 3.421987 0.625082 0.625082 0.000000 0.439773 882
6.314040 412.155705 233.231713 1.118097 1.118097 5.398136 0.000000 1.579338 3.339892 0.499925 0.499925 0.000000 0.567895 882
5.461756 158.383429 464.477168 1.118097 1.118097 5.369558 0.000000 1.572109 3.365407 0.568262 0.568262 0.000000 0.504266 882
8.279100 501.175285 19.729127 1.118097 1.118097 5.660191 0.000000 2.689668 6.014280 0.400795 0.400795 0.000000 0.669616 883
9.570245 148.362070 72.789164 1.118097 1.118097 6.582369 0.000000 2.807852 6.149023 0.373616 0.373616 0.000000 0.643580 883
7.711649 366.172760 141.188931 1.118097 1.118097 5.713446 0.000000 2.435735 5.391167 0.428024 0.428024 0.000000 0.554221 883
4.693315 67.383776 161.843347 1.118097 1.118097 6.336739 0.000000 1.740051 3.810605 0.699346 0.699346 0.000000 0.416472 883
5.925379 401.540779 204.937139 1.118097 1.118097 5.919806 0.000000 2.056307 4.598041 0.549137 0.549137 0.000000 0.486026 883
11.067711 17.237978 219.030099 1.118097 1.118097 6.368719 0.000000 2.631981 5.885288 0.325569 0.325569 0.000000 0.734827 883
5.157083 441.944642 359.261648 1.118097 1.118097 4.747307 0.000000 1.453041 3.072807 0.569579 0.569579 0.000000 0.501519 883
4.086777 478.979870 24.768599 1.118097 1.118097 4.965791 0.000000 1.406885 3.113948 0.716793 0.716793 0.000000 0.420309 884
5.274344 505.458023 1.597485 1.118097 1.118097 5.652604 0.000000 1.791473 3.965182 0.598940 0.598940 0.000000 0.406604 884
5.433926 502.044723 20.473666 1.118097 1.118097 6.027428 0.000000 2.257506 5.047938 0.598492 0.598492 0.000000 0.490794 884
3.797026 40.879002 46.978867 1.118097 1.118097 4.658707 0.000000 1.589033 3.017301 0.746673 0.746673 0.000000 0.366612 884
14.896938 148.038671 72.426381 1.118097 1.118097 6.372397 0.000000 3.635034 7.960502 0.253751 0.253751 0.000000 0.792364 884
5.799574 366.319229 142.030811 1.118097 1.118097 5.390669 0.000000 1.826039 3.954721 0.539182 0.539182 0.000000 0.498813 884
11.105054 16.673328 219.278311 1.118097 1.118097 5.927289 0.000000 2.805952 6.144864 0.316545 0.316545 0.000000 0.720399 884
7.241622 401.563244 205.183972 1.118097 1.118097 5.967722 0.000000 2.405744 5.324786 0.460151 0.460151 0.000000 0.560415 884
3.782236 54.982081 215.697112 1.118097 1.118097 6.215733 0.000000 1.465562 3.059796 0.848064 0.848064 0.000000 0.341979 884
5.678731 398.826502 227.794457 1.118097 1.118097 5.741667 0.000000 1.959305 4.243340 0.563663 0.563663 0.000000 0.481514 884
7.368999 491.848230 4.869085 1.118097 1.118097 5.200196 0.000000 1.854421 4.061069 0.429887 0.429887 0.000000 0.628723 885
5.316491 501.353832 19.231940 1.118097 1.118097 5.658970 0.000000 1.934983 4.282820 0.594892 0.594892 0.000000 0.477361 885
7.352863 479.098034 25.345983 1.118097 1.118097 4.187675 0.000000 1.955314 4.134985 0.397974 0.397974 0.000000 0.619165 885
13.687587 147.935014 72.316558 1.118097 1.118097 6.721204 0.000000 3.724630 8.156712 0.277084 0.277084 0.000000 0.741027 885
3.834241 366.201355 141.389691 1.118097 1.118097 5.448450 0.000000 1.375769 3.045078 0.790841 0.790841 0.000000 0.346788 885
5.482996 128.860278 169.613742 1.118097 1.118097 5.232258 0.000000 1.542933 3.178083 0.560400 0.560400 0.000000 0.453814 885
6.763931 68.356866 161.270646 1.118097 1.118097 5.740849 0.000000 2.017510 4.418223 0.481637 0.481637 0.000000 0.543400 885
4.073021 6.963434 219.607409 1.118097 1.118097 6.296492 0.000000 1.417992 3.035489 0.795731 0.795731 0.000000 0.359948 885
10.323873 401.003512 205.283381 1.118097 1.118097 5.535275 0.000000 2.337838 4.815402 0.328819 0.328819 0.000000 0.653870 885
6.917217 17.356256 219.259821 1.118097 1.118097 5.751942 0.000000 1.971678 4.220761 0.472473 0.472473 0.000000 0.530520 885
4.612357 404.300696 211.809877 1.118097 1.118097 5.985623 0.000000 1.681116 3.598756 0.693689 0.693689 0.000000 0.374331 885
5.124941 399.772432 229.622207 1.118097 1.118097 5.560812 0.000000 1.603514 3.391018 0.610701 0.610701 0.000000 0.446226 885
5.166438 501.319126 19.653002 1.118097 1.118097 5.635221 0.000000 1.626957 3.523561 0.609553 0.609553 0.000000 0.489532 886
5.547767 478.420358 26.258028 1.118097 1.118097 4.438789 0.000000 1.769266 3.831763 0.519736 0.519736 0.000000 0.491441 886
9.761109 148.480260 72.303251 1.118097 1.118097 6.458976 0.000000 2.316244 5.072431 0.364674 0.364674 0.000000 0.581098 886
7.159089 143.574223 77.148381 1.118097 1.118097 6.913069 0.000000 1.764780 3.906101 0.492770 0.492770 0.000000 0.531398 886
7.486648 148.486678 72.200020 1.118097 1.118097 7.648717 0.000000 2.082131 4.655786 0.492988 0.492988 0.000000 0.471426 886
4.438499 67.013005 162.079272 1.118097 1.118097 6.475039 0.000000 1.853087 4.143629 0.743393 0.743393 0.000000 0.386268 886
5.110690 128.721712 169.293576 1.118097 1.118097 5.424176 0.000000 1.531177 3.389053 0.606032 0.606032 0.000000 0.481044 886
8.609791 400.934155 204.981312 1.118097 1.118097 6.083806 0.000000 2.795428 6.054162 0.397903 0.397903 0.000000 0.616248 886
6.870322 54.476513 215.313916 1.118097 1.118097 5.915303 0.000000 1.761602 3.815165 0.480588 0.480588 0.000000 0.553036 886
8.714292 16.287267 219.039053 1.118097 1.118097 5.911791 0.000000 2.008002 4.298520 0.389536 0.389536 0.000000 0.611135 886
5.704827 194.805740 261.554513 1.118097 1.118097 5.990566 0.000000 1.476918 3.083505 0.571111 0.571111 0.000000 0.438518 886
4.632155 101.883370 368.459406 1.118097 1.118097 5.151712 0.000000 1.470556 3.109848 0.648931 0.648931 0.000000 0.423437 886
5.967216 440.079694 361.040767 1.118097 1.118097 5.898546 0.000000 1.866501 4.131245 0.544860 0.544860 0.000000 0.492047 886
4.906712 440.031059 361.088069 1.118097 1.118097 6.455103 0.000000 2.033792 4.547697 0.676462 0.676462 0.000000 0.438723 886
4.232715 422.452074 435.440375 1.118097 1.118097 5.731581 0.000000 1.567505 3.469458 0.737333 0.737333 0.000000 0.395428 886
6.495812 430.347538 449.421308 1.118097 1.118097 5.663049 0.000000 1.779361 3.853628 0.496680 0.496680 0.000000 0.564103 886
4.787305 158.142695 465.666823 1.118097 1.118097 5.245407 0.000000 1.551162 3.396949 0.634413 0.634413 0.000000 0.454047 886
4.489388 501.674904 20.221785 1.118097 1.118097 5.560345 0.000000 1.497198 3.278772 0.689411 0.689411 0.000000 0.449505 887
5.355028 446.666852 31.333309 1.118097 1.118097 5.015983 0.000000 1.775443 3.888110 0.562847 0.562847 0.000000 0.509159 887
4.420675 479.592226 25.518290 1.118097 1.118097 4.786855 0.000000 1.504191 3.098283 0.656998 0.656998 0.000000 0.406223 887
11.385254 148.739328 72.599129 1.118097 1.118097 7.360255 0.000000 3.596616 7.960619 0.334781 0.334781 0.000000 0.630717 887
11.914776 143.709373 77.433804 1.118097 1.118097 7.031812 0.000000 3.260446 7.216553 0.316626 0.316626 0.000000 0.674238 887
4.616702 67.187218 162.066090 1.118097 1.118097 7.088512 0.000000 2.372318 5.304665 0.745203 0.745203 0.000000 0.332072 887
5.282501 69.214145 160.818071 1.118097 1.118097 6.470710 0.000000 1.773708 3.703142 0.632608 0.632608 0.000000 0.363964 887
9.191947 400.858418 204.474189 1.118097 1.118097 5.443970 0.000000 2.522187 5.265817 0.360938 0.360938 0.000000 0.679484 887
5.820798 472.398386 214.365674 1.118097 1.118097 4.871423 0.000000 1.620032 3.508563 0.516345 0.516345 0.000000 0.522779 887
7.057453 6.097711 220.380180 1.118097 1.118097 5.947367 0.000000 1.606219 3.517521 0.470199 0.470199 0.000000 0.598153 887
12.055448 16.757717 218.719549 1.118097 1.118097 6.136303 0.000000 3.069878 6.571672 0.298879 0.298879 0.000000 0.703061 887
3.888641 196.453267 262.757369 1.118097 1.118097 6.042201 0.000000 1.446485 3.019967 0.816184 0.816184 0.000000 0.341897 887
6.517062 421.766565 436.405049 1.118097 1.118097 5.989982 0.000000 2.012616 4.454650 0.506365 0.506365 0.000000 0.561203 887
4.276644 502.006470 20.162982 1.118097 1.118097 5.588114 0.000000 1.715703 3.628269 0.722496 0.722496 0.000000 0.356219 888
5.964991 445.875498 31.498043 1.118097 1.118097 4.457561 0.000000 1.922323 4.013422 0.488267 0.488267 0.000000 0.483476 888
13.628881 143.917158 77.954253 1.118097 1.118097 6.896212 0.000000 3.266947 7.154414 0.280528 0.280528 0.000000 0.686769 888
5.890930 148.000448 73.434434 1.118097 1.118097 7.325249 0.000000 2.189332 4.895496 0.602844 0.602844 0.000000 0.375123 888
9.578113 366.109086 141.812904 1.118097 1.118097 6.395378 0.000000 3.188706 6.983071 0.369372 0.369372 0.000000 0.579229 888
9.641901 365.947198 141.756156 1.118097 1.118097 6.193300 0.000000 1.860261 4.073857 0.362933 0.362933 0.000000 0.618552 888
4.212125 440.437978 157.195813 1.118097 1.118097 5.860035 0.000000 1.661214 3.676871 0.747718 0.747718 0.000000 0.366695 888
12.303482 68.648226 161.988512 1.118097 1.118097 6.648848 0.000000 2.880688 6.441414 0.302034 0.302034 0.000000 0.649293 888
13.075562 17.041328 219.131220 1.118097 1.118097 6.377453 0.000000 3.469973 7.759095 0.282848 0.282848 0.000000 0.745658 888
8.167387 401.200153 205.118009 1.118097 1.118097 5.597802 0.000000 2.223178 4.814819 0.403903 0.403903 0.000000 0.600374 888
6.620424 54.741526 216.128494 1.118097 1.118097 6.052901 0.000000 2.164193 4.790146 0.501340 0.501340 0.000000 0.538034 888
6.564332 400.108695 228.408085 1.118097 1.118097 5.447198 0.000000 1.726247 3.820813 0.484614 0.484614 0.000000 0.540356 888
6.699869 422.140839 436.617965 1.118097 1.118097 6.007862 0.000000 2.253337 4.880134 0.494534 0.494534 0.000000 0.505720 888
3.585643 157.931895 465.023835 1.118097 1.118097 5.728019 0.000000 1.426992 3.054754 0.860288 0.860288 0.000000 0.335825 888
7.058410 507.682180 1.731035 1.118097 1.118097 5.733935 0.000000 1.760278 3.812298 0.463495 0.463495 0.000000 0.598835 889
7.858834 502.033723 20.517476 1.118097 1.118097 5.269297 0.000000 1.779683 3.979492 0.408409 0.408409 0.000000 0.635617 889
7.861470 143.390730 78.040002 1.118097 1.118097 6.203284 0.000000 1.874900 4.013589 0.434273 0.434273 0.000000 0.554350 889
13.013178 148.006910 72.399407 1.118097 1.118097 6.140423 0.000000 3.347176 7.330111 0.280391 0.280391 0.000000 0.716810 889
5.794874 365.179947 142.850886 1.118097 1.118097 5.291166 0.000000 1.475027 3.119303 0.535582 0.535582 0.000000 0.482633 889
4.861629 365.258979 142.830053 1.118097 1.118097 5.712675 0.000000 1.603293 3.472311 0.648055 0.648055 0.000000 0.414172 889
6.886007 440.547837 156.818116 1.118097 1.118097 5.741419 0.000000 2.078073 4.338596 0.474040 0.474040 0.000000 0.507713 889
6.138739 54.764165 215.995073 1.118097 1.118097 6.286659 0.000000 1.842691 3.990784 0.544958 0.544958 0.000000 0.498569 889
6.219961 401.001235 205.152433 1.118097 1.118097 5.524146 0.000000 1.919327 4.248170 0.511307 0.511307 0.000000 0.506579 889
9.301650 16.941195 219.097586 1.118097 1.118097 6.482291 0.000000 2.981771 6.383062 0.380837 0.380837 0.000000 0.585184 889
6.774428 399.938447 227.695659 1.118097 1.118097 5.472353 0.000000 1.925082 4.260906 0.472078 0.472078 0.000000 0.586047 889
11.237760 147.424551 72.380488 1.118097 1.118097 7.220884 0.000000 3.267356 7.231847 0.336220 0.336220 0.000000 0.648405 890
11.185386 143.447944 77.452873 1.118097 1.118097 7.329747 0.000000 2.923856 6.471558 0.339446 0.339446 0.000000 0.654270 890
4.836428 436.915947 159.679072 1.118097 1.118097 4.988878 0.000000 1.597054 3.334325 0.615769 0.615769 0.000000 0.452741 890
