#the number of emitters: 10492
#amplitude(photoelectrons), x0(pixels), y0(pixels), simga_x(pixels), sigma_y(pixels), background(photoelectrons), z_position(pixels), quality, CNR, localization_precision_x(pixels), localization_precision_y(pixels), localization_precision_z(pixels), correlation_coefficient, frame
4.555318 445.543493 158.509950 1.118097 1.118097 6.261580 0.000000 1.438686 3.115816 0.715305 0.715305 0.000000 0.436595 344
8.094836 65.777938 157.796228 1.118097 1.118097 8.118536 0.000000 2.466701 5.515711 0.470560 0.470560 0.000000 0.559652 344
7.417702 65.812131 158.029307 1.118097 1.118097 8.310283 0.000000 1.822701 3.947491 0.514362 0.514362 0.000000 0.581786 344
4.339901 425.477740 251.971197 1.118097 1.118097 7.129855 0.000000 1.710448 3.745775 0.791590 0.791590 0.000000 0.380292 344
5.449296 208.022332 275.241691 1.118097 1.118097 7.496024 0.000000 1.590261 3.404263 0.654214 0.654214 0.000000 0.469679 344
11.879370 210.920788 341.263448 1.118097 1.118097 6.262351 0.000000 3.045712 6.741270 0.304740 0.304740 0.000000 0.781119 344
6.670712 105.399611 363.117987 1.118097 1.118097 5.894763 0.000000 1.922533 4.210229 0.492749 0.492749 0.000000 0.515549 344
6.868257 130.237039 413.276831 1.118097 1.118097 5.253665 0.000000 1.628626 3.444125 0.459097 0.459097 0.000000 0.540594 344
7.365098 486.440017 401.346384 1.118097 1.118097 5.112117 0.000000 1.675933 3.747500 0.427343 0.427343 0.000000 0.636942 344
5.506110 497.708736 8.192030 1.118097 1.118097 6.493225 0.000000 1.701638 3.598526 0.609859 0.609859 0.000000 0.412707 345
7.340096 61.070580 141.285527 1.118097 1.118097 7.157408 0.000000 2.018089 4.466764 0.488574 0.488574 0.000000 0.572779 345
5.374978 65.697807 157.634587 1.118097 1.118097 8.123821 0.000000 1.824921 3.996464 0.685944 0.685944 0.000000 0.422610 345
6.805953 192.482590 136.498470 1.118097 1.118097 8.028624 0.000000 2.035082 4.504377 0.548611 0.548611 0.000000 0.449635 345
11.832929 203.799181 137.020333 1.118097 1.118097 7.655977 0.000000 2.912932 6.513513 0.328486 0.328486 0.000000 0.706836 345
6.379854 445.632450 158.109401 1.118097 1.118097 6.794955 0.000000 1.944505 4.258347 0.543192 0.543192 0.000000 0.500110 345
5.980410 65.626199 159.218209 1.118097 1.118097 7.854929 0.000000 1.846528 4.043784 0.612316 0.612316 0.000000 0.449791 345
4.457804 402.712022 230.225584 1.118097 1.118097 7.402787 0.000000 1.710225 3.785351 0.784741 0.784741 0.000000 0.385191 345
9.584699 211.571139 278.296352 1.118097 1.118097 7.826407 0.000000 1.649461 3.688308 0.398546 0.398546 0.000000 0.580508 345
8.636597 211.510339 278.329971 1.118097 1.118097 8.370681 0.000000 2.515520 5.567761 0.449312 0.449312 0.000000 0.594422 345
8.145797 210.281497 341.943358 1.118097 1.118097 6.732002 0.000000 1.602905 3.431331 0.434344 0.434344 0.000000 0.567679 345
7.681197 210.415446 341.863421 1.118097 1.118097 6.921656 0.000000 2.630188 5.759951 0.462763 0.462763 0.000000 0.585527 345
7.428182 130.207018 412.131606 1.118097 1.118097 5.613804 0.000000 1.757158 3.715936 0.439424 0.439424 0.000000 0.636695 345
5.920019 486.383632 401.634965 1.118097 1.118097 5.449018 0.000000 1.598406 3.537853 0.531588 0.531588 0.000000 0.555428 345
5.019224 504.327770 0.979942 1.118097 1.118097 6.351084 0.000000 1.572189 3.192397 0.657913 0.657913 0.000000 0.465321 346
9.179163 498.140390 7.950080 1.118097 1.118097 6.067753 0.000000 2.053315 4.496634 0.375916 0.375916 0.000000 0.661041 346
6.092059 364.160792 134.881407 1.118097 1.118097 5.575161 0.000000 1.692103 3.485337 0.522828 0.522828 0.000000 0.433900 346
11.122431 204.820184 137.440378 1.118097 1.118097 7.241326 0.000000 3.006235 6.653891 0.339593 0.339593 0.000000 0.668060 346
4.460345 62.942983 141.977886 1.118097 1.118097 7.215797 0.000000 1.472751 3.152710 0.775593 0.775593 0.000000 0.351130 346
6.762791 255.117635 150.859558 1.118097 1.118097 5.797156 0.000000 1.464931 3.058480 0.483557 0.483557 0.000000 0.551878 346
8.272322 66.591820 159.165247 1.118097 1.118097 7.313464 0.000000 2.282681 4.998932 0.442566 0.442566 0.000000 0.608506 346
6.874633 445.552058 157.461931 1.118097 1.118097 6.140982 0.000000 1.885691 4.036689 0.487466 0.487466 0.000000 0.524314 346
5.488386 403.375995 231.147638 1.118097 1.118097 6.939903 0.000000 1.552027 3.151457 0.628980 0.628980 0.000000 0.406949 346
7.666639 90.876486 274.412939 1.118097 1.118097 6.191927 0.000000 2.183487 4.882426 0.443728 0.443728 0.000000 0.561074 346
11.097640 211.786108 278.715721 1.118097 1.118097 7.493397 0.000000 2.856060 6.254596 0.344581 0.344581 0.000000 0.674794 346
5.341322 486.559651 402.115142 1.118097 1.118097 5.403719 0.000000 1.680732 3.640023 0.581334 0.581334 0.000000 0.465124 346
3.953873 422.941144 436.433010 1.118097 1.118097 5.589172 0.000000 1.508754 3.304078 0.777041 0.777041 0.000000 0.348328 346
9.389425 497.344087 7.237750 1.118097 1.118097 6.114265 0.000000 1.889429 3.995657 0.369633 0.369633 0.000000 0.669886 347
8.241012 204.634335 136.661997 1.118097 1.118097 7.065721 0.000000 2.176048 4.712747 0.438081 0.438081 0.000000 0.582816 347
6.728733 65.710080 159.376413 1.118097 1.118097 7.059557 0.000000 1.856696 3.974619 0.525677 0.525677 0.000000 0.528823 347
5.038011 445.438665 158.427415 1.118097 1.118097 6.286697 0.000000 1.526505 3.378711 0.652843 0.652843 0.000000 0.408413 347
5.188225 12.754436 221.733320 1.118097 1.118097 7.075009 0.000000 1.555849 3.290219 0.667983 0.667983 0.000000 0.398912 347
6.324560 58.359816 218.170277 1.118097 1.118097 6.762002 0.000000 1.522524 3.334234 0.546422 0.546422 0.000000 0.511119 347
5.205782 404.086362 230.837658 1.118097 1.118097 6.960441 0.000000 1.467243 3.140920 0.661281 0.661281 0.000000 0.411670 347
5.266173 404.094971 230.823997 1.118097 1.118097 6.934170 0.000000 1.730580 3.704643 0.653213 0.653213 0.000000 0.429597 347
8.418991 212.696221 279.605466 1.118097 1.118097 6.134726 0.000000 1.517149 3.080638 0.407076 0.407076 0.000000 0.582288 347
6.127318 342.378568 350.427644 1.118097 1.118097 5.557668 0.000000 1.726896 3.651940 0.519477 0.519477 0.000000 0.540089 347
6.734731 245.454810 388.881131 1.118097 1.118097 5.747063 0.000000 1.911754 4.092482 0.483704 0.483704 0.000000 0.518362 347
4.549605 489.393703 474.874420 1.118097 1.118097 4.839912 0.000000 1.450181 3.104396 0.642928 0.642928 0.000000 0.435320 347
7.604169 497.703342 7.304568 1.118097 1.118097 6.593793 0.000000 1.932181 4.086065 0.458087 0.458087 0.000000 0.606441 348
11.525607 203.834871 136.913931 1.118097 1.118097 7.858194 0.000000 3.057625 6.837058 0.339343 0.339343 0.000000 0.628849 348
6.776782 254.304837 150.927707 1.118097 1.118097 6.246360 0.000000 1.989465 4.403409 0.497128 0.497128 0.000000 0.520489 348
6.054401 446.188861 157.131371 1.118097 1.118097 6.215685 0.000000 1.549006 3.315949 0.549295 0.549295 0.000000 0.517861 348
7.975682 66.296442 158.904669 1.118097 1.118097 7.156187 0.000000 1.971599 4.317680 0.453366 0.453366 0.000000 0.592484 348
7.494386 408.368002 228.907013 1.118097 1.118097 7.174407 0.000000 1.597361 3.459463 0.479946 0.479946 0.000000 0.531594 348
3.854029 431.384842 357.802238 1.118097 1.118097 6.660824 0.000000 1.553278 3.437969 0.858904 0.858904 0.000000 0.314139 348
4.257005 486.716779 402.041019 1.118097 1.118097 5.796766 0.000000 1.552186 3.435552 0.736980 0.736980 0.000000 0.388790 348
8.415780 130.582497 412.553819 1.118097 1.118097 5.495530 0.000000 1.920406 4.111004 0.390830 0.390830 0.000000 0.609032 348
3.873863 140.068692 458.185067 1.118097 1.118097 6.198507 0.000000 1.495545 3.162692 0.828253 0.828253 0.000000 0.337697 348
4.953925 467.402019 490.981186 1.118097 1.118097 4.740770 0.000000 1.548711 3.233395 0.590236 0.590236 0.000000 0.465761 348
5.641836 497.623865 7.938547 1.118097 1.118097 6.755043 0.000000 1.718059 3.841698 0.606310 0.606310 0.000000 0.420832 349
8.904683 204.228564 137.369678 1.118097 1.118097 7.120845 0.000000 2.599011 5.811565 0.410150 0.410150 0.000000 0.627706 349
5.035007 66.226017 157.326630 1.118097 1.118097 7.184068 0.000000 1.449461 3.139150 0.691340 0.691340 0.000000 0.372013 349
9.703688 364.512797 135.863696 1.118097 1.118097 5.935179 0.000000 2.174331 4.761651 0.355388 0.355388 0.000000 0.659542 349
8.593197 408.183899 228.966933 1.118097 1.118097 7.388619 0.000000 1.821772 3.989568 0.429488 0.429488 0.000000 0.598438 349
7.631301 204.202546 137.079150 1.118097 1.118097 7.308503 0.000000 2.187455 4.790393 0.475701 0.475701 0.000000 0.553565 350
5.710172 67.077772 158.844789 1.118097 1.118097 7.179099 0.000000 1.487030 3.256504 0.615157 0.615157 0.000000 0.473202 350
6.987648 445.288484 157.899014 1.118097 1.118097 5.817982 0.000000 1.727636 3.741604 0.470321 0.470321 0.000000 0.560638 350
9.132411 407.987532 229.211261 1.118097 1.118097 7.771102 0.000000 2.470351 5.523874 0.414921 0.414921 0.000000 0.625810 350
4.665233 205.686634 271.155297 1.118097 1.118097 7.398155 0.000000 1.583598 3.467983 0.751799 0.751799 0.000000 0.388907 350
4.360508 424.546424 439.864657 1.118097 1.118097 5.609978 0.000000 1.600822 3.466959 0.710829 0.710829 0.000000 0.375133 350
4.347217 364.017820 136.659184 1.118097 1.118097 6.636204 0.000000 1.661066 3.597432 0.766028 0.766028 0.000000 0.343122 351
4.790916 66.628534 158.103002 1.118097 1.118097 7.830938 0.000000 1.703047 3.729568 0.751738 0.751738 0.000000 0.366462 351
5.796113 232.573857 159.101336 1.118097 1.118097 6.946262 0.000000 1.487303 3.257102 0.598421 0.598421 0.000000 0.481749 351
7.122985 432.773728 193.396688 1.118097 1.118097 5.977808 0.000000 1.822142 4.033063 0.467274 0.467274 0.000000 0.583823 351
10.892258 408.076394 229.180182 1.118097 1.118097 7.365393 0.000000 2.934518 6.495156 0.348001 0.348001 0.000000 0.675656 351
7.657817 365.651214 269.178670 1.118097 1.118097 5.345395 0.000000 1.893653 4.004588 0.419982 0.419982 0.000000 0.613632 351
3.986175 431.999994 357.946070 1.118097 1.118097 6.871982 0.000000 1.492014 3.231310 0.843617 0.843617 0.000000 0.323792 351
5.811177 487.990931 401.977399 1.118097 1.118097 5.001893 0.000000 1.615147 3.372099 0.522490 0.522490 0.000000 0.523900 351
5.277965 130.138716 413.654049 1.118097 1.118097 5.581958 0.000000 1.401971 3.103071 0.595490 0.595490 0.000000 0.490729 351
5.040481 431.813364 449.992549 1.118097 1.118097 5.994804 0.000000 1.453299 3.182635 0.639669 0.639669 0.000000 0.404062 351
4.946238 503.811788 1.387929 1.118097 1.118097 6.670369 0.000000 1.434969 3.071832 0.680890 0.680890 0.000000 0.377853 352
7.061355 498.076217 8.268042 1.118097 1.118097 6.309308 0.000000 1.718465 3.763333 0.481024 0.481024 0.000000 0.533830 352
5.513971 133.523709 57.898769 1.118097 1.118097 6.601795 0.000000 1.430146 3.097321 0.613294 0.613294 0.000000 0.411960 352
6.465816 365.164106 135.664707 1.118097 1.118097 5.810372 0.000000 1.627611 3.398122 0.503831 0.503831 0.000000 0.497150 352
6.806840 66.998095 159.126961 1.118097 1.118097 7.626512 0.000000 1.914784 4.281588 0.536964 0.536964 0.000000 0.465781 352
5.551643 232.438201 158.490592 1.118097 1.118097 6.695305 0.000000 1.553708 3.438920 0.613068 0.613068 0.000000 0.427301 352
6.914223 408.562168 229.035051 1.118097 1.118097 7.421585 0.000000 2.180065 4.825277 0.523447 0.523447 0.000000 0.542782 352
4.280040 209.157611 275.724217 1.118097 1.118097 6.999249 0.000000 1.387082 3.004056 0.795505 0.795505 0.000000 0.353225 352
4.300997 428.839636 356.947903 1.118097 1.118097 6.801302 0.000000 1.782355 3.903249 0.782022 0.782022 0.000000 0.340951 352
4.590424 485.647085 400.955118 1.118097 1.118097 5.490746 0.000000 1.419662 3.074615 0.671892 0.671892 0.000000 0.379056 352
12.507911 289.529332 458.611474 1.118097 1.118097 5.750981 0.000000 3.150165 6.972461 0.283543 0.283543 0.000000 0.774576 352
6.364144 498.015110 8.090006 1.118097 1.118097 6.073706 0.000000 1.781495 3.901365 0.520181 0.520181 0.000000 0.502677 353
8.365517 133.505588 58.584046 1.118097 1.118097 6.906782 0.000000 2.390428 5.177037 0.428438 0.428438 0.000000 0.544815 353
6.881987 364.744244 135.526377 1.118097 1.118097 5.326656 0.000000 1.555252 3.008381 0.460718 0.460718 0.000000 0.571495 353
5.013249 364.797193 135.524305 1.118097 1.118097 6.279347 0.000000 1.487568 3.105741 0.655490 0.655490 0.000000 0.423691 353
4.082636 67.405280 157.598752 1.118097 1.118097 7.352898 0.000000 1.637599 3.586242 0.849835 0.849835 0.000000 0.319558 353
6.718162 211.401273 173.558036 1.118097 1.118097 7.308405 0.000000 1.790604 4.003913 0.533961 0.533961 0.000000 0.494092 353
8.938341 408.053295 228.601276 1.118097 1.118097 7.467227 0.000000 2.342057 5.013629 0.416392 0.416392 0.000000 0.563145 353
6.098970 194.090568 270.052706 1.118097 1.118097 7.200939 0.000000 1.425808 3.052220 0.579748 0.579748 0.000000 0.440583 353
4.526419 486.467125 401.455766 1.118097 1.118097 5.041520 0.000000 1.379022 3.052276 0.656866 0.656866 0.000000 0.428026 353
4.957072 202.424789 406.885124 1.118097 1.118097 6.241323 0.000000 1.453108 3.216256 0.660638 0.660638 0.000000 0.389874 353
6.388952 497.254109 7.228897 1.118097 1.118097 6.402611 0.000000 1.955159 4.327478 0.529499 0.529499 0.000000 0.499104 354
7.476421 133.653057 59.196118 1.118097 1.118097 7.373211 0.000000 2.241232 4.908160 0.486313 0.486313 0.000000 0.479485 354
7.805383 133.645325 59.199642 1.118097 1.118097 7.215038 0.000000 1.645988 3.523559 0.463743 0.463743 0.000000 0.491373 354
4.573474 190.134863 135.650544 1.118097 1.118097 6.901293 0.000000 1.503261 3.218024 0.743106 0.743106 0.000000 0.366349 354
5.263827 204.019806 137.502167 1.118097 1.118097 6.475851 0.000000 1.549861 3.356591 0.634884 0.634884 0.000000 0.489283 354
4.631348 232.069315 160.307066 1.118097 1.118097 7.339373 0.000000 1.562211 3.383339 0.754318 0.754318 0.000000 0.359093 354
6.287975 65.801323 159.239283 1.118097 1.118097 6.838973 0.000000 1.706888 3.737980 0.551876 0.551876 0.000000 0.504239 354
7.742217 364.233635 137.324592 1.118097 1.118097 5.944916 0.000000 1.848970 4.049131 0.433045 0.433045 0.000000 0.630430 354
7.480456 407.875761 228.956335 1.118097 1.118097 8.072318 0.000000 2.445521 5.468351 0.504349 0.504349 0.000000 0.503866 354
6.758757 194.144145 268.843024 1.118097 1.118097 7.440771 0.000000 1.949913 4.315866 0.534976 0.534976 0.000000 0.478834 354
6.235430 200.647624 248.515011 1.118097 1.118097 5.744548 0.000000 1.428495 3.020900 0.518157 0.518157 0.000000 0.500053 354
10.662214 79.055401 282.319967 1.118097 1.118097 5.619033 0.000000 2.244795 5.019514 0.321631 0.321631 0.000000 0.735386 354
4.548120 62.077484 358.900520 1.118097 1.118097 6.089470 0.000000 1.458021 3.121178 0.707892 0.707892 0.000000 0.352257 354
4.298501 140.503499 458.702366 1.118097 1.118097 5.999435 0.000000 1.423675 3.010705 0.741185 0.741185 0.000000 0.383357 354
8.029155 498.554300 7.948142 1.118097 1.118097 6.765494 0.000000 2.386231 5.281598 0.440811 0.440811 0.000000 0.558312 355
7.200355 496.224159 12.448315 1.118097 1.118097 6.469305 0.000000 1.927240 4.220538 0.477408 0.477408 0.000000 0.556422 355
8.908808 204.489316 137.325938 1.118097 1.118097 7.059766 0.000000 2.194830 4.907790 0.408619 0.408619 0.000000 0.621913 355
7.346938 253.998083 150.585539 1.118097 1.118097 5.810586 0.000000 1.902397 4.210697 0.449619 0.449619 0.000000 0.554849 355
6.542450 408.757523 229.447086 1.118097 1.118097 7.374909 0.000000 1.918168 4.245603 0.549083 0.549083 0.000000 0.482624 355
4.256091 154.491949 329.415916 1.118097 1.118097 6.671524 0.000000 1.542887 3.341488 0.783142 0.783142 0.000000 0.328671 355
10.101006 298.094760 417.868392 1.118097 1.118097 5.844848 0.000000 2.530962 5.542653 0.341467 0.341467 0.000000 0.657819 355
5.552071 426.309919 426.820845 1.118097 1.118097 5.359110 0.000000 1.481529 3.008308 0.559468 0.559468 0.000000 0.462761 355
4.741057 128.942965 413.847949 1.118097 1.118097 5.861967 0.000000 1.579491 3.495989 0.670379 0.670379 0.000000 0.409800 355
9.232232 252.275263 471.411345 1.118097 1.118097 5.599887 0.000000 2.331313 5.105432 0.363252 0.363252 0.000000 0.655928 355
10.228900 495.831148 4.486257 1.118097 1.118097 6.997190 0.000000 2.216334 4.799997 0.360654 0.360654 0.000000 0.533718 356
7.123676 497.998096 7.706084 1.118097 1.118097 7.874314 0.000000 2.398192 5.308072 0.521964 0.521964 0.000000 0.417762 356
5.061559 128.207636 59.078144 1.118097 1.118097 6.150399 0.000000 1.508145 3.148701 0.644091 0.644091 0.000000 0.383867 356
9.457715 204.163962 137.237895 1.118097 1.118097 7.101764 0.000000 2.272017 5.080383 0.388478 0.388478 0.000000 0.652221 356
8.446401 65.138294 159.052092 1.118097 1.118097 6.743505 0.000000 1.866640 4.042650 0.420868 0.420868 0.000000 0.553782 356
6.400504 408.445679 229.308946 1.118097 1.118097 7.418967 0.000000 1.803706 3.906353 0.561600 0.561600 0.000000 0.451404 356
5.799140 79.768985 281.701133 1.118097 1.118097 5.892816 0.000000 1.469508 3.145768 0.558915 0.558915 0.000000 0.483308 356
4.400729 155.851546 329.500209 1.118097 1.118097 6.423400 0.000000 1.464863 3.135825 0.746749 0.746749 0.000000 0.387620 356
3.826068 155.797216 329.487486 1.118097 1.118097 6.686016 0.000000 1.424173 3.048720 0.866247 0.866247 0.000000 0.335988 356
25.426361 274.479818 459.149596 1.118097 1.118097 7.712386 0.000000 7.248056 16.207145 0.175028 0.175028 0.000000 0.842436 356
7.888962 495.871642 4.577961 1.118097 1.118097 7.771400 0.000000 2.790942 6.177370 0.473214 0.473214 0.000000 0.523554 357
4.857540 133.798711 57.458906 1.118097 1.118097 7.132280 0.000000 1.585219 3.471533 0.712586 0.712586 0.000000 0.413297 357
10.744906 146.326650 79.383358 1.118097 1.118097 6.916234 0.000000 2.500101 5.590395 0.344064 0.344064 0.000000 0.715895 357
6.239162 204.325749 137.041047 1.118097 1.118097 6.424435 0.000000 1.503325 3.327405 0.541756 0.541756 0.000000 0.522189 357
5.586641 66.029402 158.003929 1.118097 1.118097 7.169109 0.000000 1.678095 3.674926 0.627320 0.627320 0.000000 0.481317 357
11.048949 408.073258 229.282210 1.118097 1.118097 6.780488 0.000000 2.685702 5.749268 0.333451 0.333451 0.000000 0.645897 357
4.454872 192.612878 267.930482 1.118097 1.118097 7.938046 0.000000 1.543674 3.304535 0.809722 0.809722 0.000000 0.316414 357
14.325056 145.521368 79.842458 1.118097 1.118097 7.593365 0.000000 3.633370 8.041969 0.278040 0.278040 0.000000 0.749958 358
7.502994 204.318822 137.254939 1.118097 1.118097 6.192271 0.000000 1.623342 3.432951 0.452326 0.452326 0.000000 0.593746 358
6.308465 253.917220 149.727438 1.118097 1.118097 6.292257 0.000000 1.782300 3.944879 0.531851 0.531851 0.000000 0.519701 358
6.830322 66.533530 158.019955 1.118097 1.118097 7.521467 0.000000 1.727091 3.822682 0.532222 0.532222 0.000000 0.536934 358
9.438012 408.861689 228.886986 1.118097 1.118097 7.900409 0.000000 2.540842 5.681496 0.405535 0.405535 0.000000 0.634504 358
7.006477 232.935944 398.419827 1.118097 1.118097 5.745163 0.000000 1.841572 4.076068 0.466901 0.466901 0.000000 0.535241 358
6.656273 264.691900 458.480880 1.118097 1.118097 5.559235 0.000000 1.813044 3.785270 0.482468 0.482468 0.000000 0.533416 358
6.064270 264.691946 458.494100 1.118097 1.118097 5.863067 0.000000 1.896027 4.196598 0.535672 0.535672 0.000000 0.499656 358
5.831229 127.850415 58.035327 1.118097 1.118097 6.626964 0.000000 1.444761 3.197781 0.583571 0.583571 0.000000 0.479541 359
4.821198 132.910484 60.794604 1.118097 1.118097 6.933524 0.000000 1.587267 3.437603 0.708904 0.708904 0.000000 0.471806 359
8.482976 204.201807 136.631207 1.118097 1.118097 6.417679 0.000000 1.967129 4.307892 0.411362 0.411362 0.000000 0.649098 359
7.807179 253.782158 150.252655 1.118097 1.118097 5.862905 0.000000 1.703336 3.646324 0.427589 0.427589 0.000000 0.597407 359
7.813686 408.660193 229.360311 1.118097 1.118097 7.417730 0.000000 2.040068 4.561731 0.468462 0.468462 0.000000 0.520080 359
7.292484 357.591379 367.114261 1.118097 1.118097 6.061213 0.000000 2.212646 4.845560 0.460073 0.460073 0.000000 0.564293 359
5.066615 433.674420 398.300520 1.118097 1.118097 5.622936 0.000000 1.565712 3.501039 0.619941 0.619941 0.000000 0.430875 359
7.497580 264.645747 457.093236 1.118097 1.118097 5.706512 0.000000 1.890652 4.227626 0.438570 0.438570 0.000000 0.546157 359
6.313643 364.411530 135.187189 1.118097 1.118097 6.126945 0.000000 1.582471 3.427216 0.525774 0.525774 0.000000 0.494535 360
7.885190 253.445290 151.184868 1.118097 1.118097 6.453800 0.000000 2.098070 4.594645 0.439802 0.439802 0.000000 0.571625 360
7.952951 439.680725 162.738409 1.118097 1.118097 6.440400 0.000000 1.980803 4.429211 0.436120 0.436120 0.000000 0.608342 360
4.251646 57.979679 215.780794 1.118097 1.118097 7.046269 0.000000 1.541280 3.217882 0.802835 0.802835 0.000000 0.343065 360
7.383887 408.251535 229.533317 1.118097 1.118097 7.044702 0.000000 2.101925 4.552216 0.482866 0.482866 0.000000 0.480212 360
10.429035 356.934694 366.697939 1.118097 1.118097 6.505314 0.000000 2.746911 6.142279 0.345254 0.345254 0.000000 0.671490 360
8.331909 265.261995 457.660017 1.118097 1.118097 5.269059 0.000000 2.083103 4.657960 0.388205 0.388205 0.000000 0.704588 360
7.714753 497.508336 8.545217 1.118097 1.118097 6.491463 0.000000 1.950248 4.360888 0.449457 0.449457 0.000000 0.533129 361
6.036911 189.750615 131.925761 1.118097 1.118097 7.726018 0.000000 2.117395 4.734639 0.602783 0.602783 0.000000 0.416004 361
5.519198 364.175057 136.457557 1.118097 1.118097 5.968870 0.000000 1.446389 3.096277 0.587687 0.587687 0.000000 0.420821 361
4.014874 66.410276 159.320717 1.118097 1.118097 7.206151 0.000000 1.567078 3.271742 0.855680 0.855680 0.000000 0.361146 361
8.683956 439.530832 163.085369 1.118097 1.118097 7.043590 0.000000 2.269501 4.858310 0.417619 0.417619 0.000000 0.559070 361
7.608336 407.839505 229.040926 1.118097 1.118097 7.596652 0.000000 2.059357 4.604862 0.484495 0.484495 0.000000 0.558715 361
5.308457 79.331556 282.276120 1.118097 1.118097 6.072493 0.000000 1.442451 3.192669 0.613295 0.613295 0.000000 0.455466 361
13.775315 357.281456 366.559018 1.118097 1.118097 6.531821 0.000000 3.806985 8.426244 0.272969 0.272969 0.000000 0.762874 361
6.230917 13.644967 415.123879 1.118097 1.118097 4.973262 0.000000 1.517577 3.168394 0.489956 0.489956 0.000000 0.549641 361
6.762536 137.717862 432.768329 1.118097 1.118097 5.644577 0.000000 1.587844 3.438853 0.478550 0.478550 0.000000 0.619609 361
37.809606 265.410586 456.490808 1.118097 1.118097 7.770406 0.000000 8.717498 19.492918 0.129823 0.129823 0.000000 0.917086 361
7.217742 498.327866 7.544027 1.118097 1.118097 6.463295 0.000000 1.909360 4.226109 0.476201 0.476201 0.000000 0.545356 362
8.392203 190.164137 132.251804 1.118097 1.118097 7.357093 0.000000 2.571405 5.749837 0.437932 0.437932 0.000000 0.597377 362
7.056708 254.018218 150.060807 1.118097 1.118097 6.040944 0.000000 1.422614 3.148762 0.473129 0.473129 0.000000 0.594500 362
5.277272 66.261415 157.889276 1.118097 1.118097 6.945621 0.000000 1.566565 3.392767 0.652400 0.652400 0.000000 0.432605 362
9.895341 440.112874 163.270623 1.118097 1.118097 6.613402 0.000000 2.667772 5.965320 0.363530 0.363530 0.000000 0.668714 362
9.320367 408.007344 229.154491 1.118097 1.118097 7.072172 0.000000 2.245870 4.918318 0.392893 0.392893 0.000000 0.706926 362
12.261559 357.489756 366.981352 1.118097 1.118097 6.438392 0.000000 3.202439 7.088163 0.299545 0.299545 0.000000 0.694468 362
6.018987 486.467236 402.709235 1.118097 1.118097 5.511362 0.000000 1.625085 3.558836 0.526109 0.526109 0.000000 0.552400 362
5.985614 247.832957 460.699814 1.118097 1.118097 5.813875 0.000000 1.942302 4.299021 0.540186 0.540186 0.000000 0.476041 362
5.607757 138.164296 432.210114 1.118097 1.118097 5.908195 0.000000 1.765521 3.866383 0.576814 0.576814 0.000000 0.468792 362
6.844952 265.089193 456.674545 1.118097 1.118097 5.641350 0.000000 1.923246 4.300510 0.473313 0.473313 0.000000 0.546386 362
7.451334 497.941031 7.914935 1.118097 1.118097 6.766970 0.000000 2.343837 5.132860 0.471300 0.471300 0.000000 0.530422 363
5.393981 189.548991 133.512866 1.118097 1.118097 7.111151 0.000000 1.770115 3.876444 0.645763 0.645763 0.000000 0.444238 363
5.117138 66.484849 158.858168 1.118097 1.118097 7.116619 0.000000 1.430924 3.133637 0.678281 0.678281 0.000000 0.368378 363
4.589829 66.296501 158.701497 1.118097 1.118097 7.421363 0.000000 1.584760 3.507651 0.764399 0.764399 0.000000 0.324294 363
6.823387 254.035210 150.438349 1.118097 1.118097 5.551368 0.000000 1.445317 3.130177 0.471685 0.471685 0.000000 0.615558 363
12.012645 439.660984 163.280985 1.118097 1.118097 6.526523 0.000000 3.029397 6.773938 0.306240 0.306240 0.000000 0.681385 363
6.151824 407.108216 229.609741 1.118097 1.118097 7.767902 0.000000 1.407037 3.012038 0.593746 0.593746 0.000000 0.480929 363
5.376992 407.326821 229.426140 1.118097 1.118097 8.258727 0.000000 2.332386 5.162418 0.690615 0.690615 0.000000 0.426854 363
4.289212 424.125211 261.844073 1.118097 1.118097 6.440058 0.000000 1.507717 3.265317 0.765677 0.765677 0.000000 0.397606 363
8.446166 144.025395 361.961059 1.118097 1.118097 6.053049 0.000000 2.032141 4.544004 0.403878 0.403878 0.000000 0.606350 363
11.564119 357.374885 366.979743 1.118097 1.118097 6.013919 0.000000 2.949845 6.529081 0.307421 0.307421 0.000000 0.721917 363
8.336311 263.417592 484.082283 1.118097 1.118097 5.385570 0.000000 2.223746 4.869867 0.391145 0.391145 0.000000 0.600621 363
6.093752 498.002460 8.040146 1.118097 1.118097 7.303500 0.000000 1.970304 4.217820 0.583641 0.583641 0.000000 0.403539 364
10.332512 503.724874 1.939236 1.118097 1.118097 7.241670 0.000000 2.283246 4.702955 0.362109 0.362109 0.000000 0.613052 364
9.429625 503.686440 2.125805 1.118097 1.118097 7.555402 0.000000 1.792344 3.584688 0.398872 0.398872 0.000000 0.567574 364
5.142570 133.373461 57.637786 1.118097 1.118097 6.808859 0.000000 1.748405 3.828900 0.662566 0.662566 0.000000 0.462100 364
5.554099 60.187299 140.542817 1.118097 1.118097 6.564273 0.000000 1.754506 3.755863 0.607778 0.607778 0.000000 0.461801 364
7.577536 66.218785 159.110896 1.118097 1.118097 7.051943 0.000000 1.956339 4.284262 0.471935 0.471935 0.000000 0.542265 364
6.533986 66.196922 159.108598 1.118097 1.118097 7.586416 0.000000 1.659321 3.552100 0.556222 0.556222 0.000000 0.504433 364
8.399258 253.570136 150.685141 1.118097 1.118097 5.511757 0.000000 1.662561 3.640906 0.391923 0.391923 0.000000 0.688071 364
